date,arrival_time,hour,day_of_week,day_name,month,month_sin,month_cos,is_end_of_month,is_holiday,is_pre_holiday,is_peak_day,is_peak_hour,queue_length_at_arrival,waiting_time_min,service_time_min,total_time_in_system_min,queue_length_lag1,waiting_time_lag1,is_weekend,week_of_month
2026-05-28,2026-05-28 11:24:00,11,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,20,36.9,39.7,76.7,19.0,37.4,0,4
2026-05-28,2026-05-28 11:26:00,11,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,17,37.9,35.7,73.6,20.0,36.9,0,4
2026-05-28,2026-05-28 11:30:00,11,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,21,35.3,47.4,82.7,17.0,37.9,0,4
2026-05-28,2026-05-28 11:30:00,11,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,13,31.3,42.0,73.3,21.0,35.3,0,4
2026-05-28,2026-05-28 11:34:00,11,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,15,30.0,38.8,68.8,13.0,31.3,0,4
2026-05-28,2026-05-28 11:35:00,11,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,13,31.1,34.8,65.9,15.0,30.0,0,4
2026-05-28,2026-05-28 11:43:00,11,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,17,37.7,42.8,80.6,13.0,31.1,0,4
2026-05-28,2026-05-28 11:47:00,11,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,21,36.7,40.8,77.5,17.0,37.7,0,4
2026-05-28,2026-05-28 11:56:00,11,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,23,45.3,62.6,107.9,21.0,36.7,0,4
2026-05-28,2026-05-28 11:57:00,11,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,13,32.3,49.8,82.1,23.0,45.3,0,4
2026-05-28,2026-05-28 12:09:00,12,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,3,20.1,16.7,36.7,13.0,32.3,0,4
2026-05-28,2026-05-28 12:09:00,12,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,6,21.7,18.4,40.1,3.0,20.1,0,4
2026-05-28,2026-05-28 12:12:00,12,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,4,17.9,33.8,51.7,6.0,21.7,0,4
2026-05-28,2026-05-28 12:13:00,12,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,3,23.2,20.9,44.1,4.0,17.9,0,4
2026-05-28,2026-05-28 12:16:00,12,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,8,18.6,34.5,53.1,3.0,23.2,0,4
2026-05-28,2026-05-28 12:18:00,12,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,5,21.2,23.5,44.7,8.0,18.6,0,4
2026-05-28,2026-05-28 12:29:00,12,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,8,15.8,21.8,37.6,5.0,21.2,0,4
2026-05-28,2026-05-28 12:37:00,12,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,10,21.0,24.6,45.6,8.0,15.8,0,4
2026-05-28,2026-05-28 12:41:00,12,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,3,17.2,28.2,45.5,10.0,21.0,0,4
2026-05-28,2026-05-28 12:41:00,12,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,2,21.5,30.1,51.6,3.0,17.2,0,4
2026-05-28,2026-05-28 12:45:00,12,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,4,18.6,28.3,46.9,2.0,21.5,0,4
2026-05-28,2026-05-28 12:58:00,12,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,6,19.1,21.2,40.2,4.0,18.6,0,4
2026-05-28,2026-05-28 13:07:00,13,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,15,29.6,39.6,69.1,6.0,19.1,0,4
2026-05-28,2026-05-28 13:19:00,13,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,12,27.5,44.6,72.1,15.0,29.6,0,4
2026-05-28,2026-05-28 13:36:00,13,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,13,29.5,41.4,70.9,12.0,27.5,0,4
2026-05-28,2026-05-28 13:40:00,13,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,18,32.3,32.0,64.3,13.0,29.5,0,4
2026-05-28,2026-05-28 13:44:00,13,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,25,32.8,42.0,74.8,18.0,32.3,0,4
2026-05-28,2026-05-28 13:50:00,13,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,13,26.4,32.4,58.8,25.0,32.8,0,4
2026-05-28,2026-05-28 13:51:00,13,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,19,32.3,45.5,77.7,13.0,26.4,0,4
2026-05-28,2026-05-28 13:57:00,13,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,22,31.9,44.7,76.6,19.0,32.3,0,4
2026-05-28,2026-05-28 14:08:00,14,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,16,39.4,44.6,84.0,22.0,31.9,0,4
2026-05-28,2026-05-28 14:17:00,14,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,23,45.4,69.1,114.5,16.0,39.4,0,4
2026-05-28,2026-05-28 14:28:00,14,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,18,36.7,39.9,76.7,23.0,45.4,0,4
2026-05-28,2026-05-28 14:30:00,14,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,30,52.2,60.5,112.7,18.0,36.7,0,4
2026-05-28,2026-05-28 14:32:00,14,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,13,37.2,43.9,81.1,30.0,52.2,0,4
2026-05-28,2026-05-28 14:32:00,14,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,23,42.3,34.8,77.0,13.0,37.2,0,4
2026-05-28,2026-05-28 14:38:00,14,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,14,43.6,32.7,76.3,23.0,42.3,0,4
2026-05-28,2026-05-28 14:48:00,14,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,21,45.3,60.2,105.4,14.0,43.6,0,4
2026-05-28,2026-05-28 14:51:00,14,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,13,42.9,36.1,79.0,21.0,45.3,0,4
2026-05-28,2026-05-28 14:53:00,14,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,21,41.6,42.0,83.6,13.0,42.9,0,4
2026-05-28,2026-05-28 14:58:00,14,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,19,38.2,40.7,78.9,21.0,41.6,0,4
2026-05-28,2026-05-28 15:04:00,15,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,18,33.7,39.9,73.6,19.0,38.2,0,4
2026-05-28,2026-05-28 15:06:00,15,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,26,34.3,32.0,66.3,18.0,33.7,0,4
2026-05-28,2026-05-28 15:19:00,15,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,26,32.0,44.9,76.8,26.0,34.3,0,4
2026-05-28,2026-05-28 15:20:00,15,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,12,40.6,31.0,71.5,26.0,32.0,0,4
2026-05-28,2026-05-28 15:21:00,15,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,21,32.0,35.1,67.1,12.0,40.6,0,4
2026-05-28,2026-05-28 15:26:00,15,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,18,32.9,32.8,65.7,21.0,32.0,0,4
2026-05-28,2026-05-28 15:32:00,15,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,19,30.0,36.7,66.7,18.0,32.9,0,4
2026-05-28,2026-05-28 15:32:00,15,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,16,34.9,42.3,77.2,19.0,30.0,0,4
2026-05-28,2026-05-28 15:34:00,15,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,21,30.8,38.1,68.9,16.0,34.9,0,4
2026-05-28,2026-05-28 15:35:00,15,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,14,29.1,40.2,69.2,21.0,30.8,0,4
2026-05-28,2026-05-28 15:42:00,15,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,27,33.2,48.9,82.1,14.0,29.1,0,4
2026-05-28,2026-05-28 15:45:00,15,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,24,40.5,36.0,76.5,27.0,33.2,0,4
2026-05-28,2026-05-28 15:53:00,15,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,18,35.9,38.7,74.6,24.0,40.5,0,4
2026-05-28,2026-05-28 15:55:00,15,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,17,35.4,36.1,71.5,18.0,35.9,0,4
2026-05-28,2026-05-28 16:03:00,16,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,22,26.3,39.9,66.2,17.0,35.4,0,4
2026-05-28,2026-05-28 16:05:00,16,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,4,22.4,25.9,48.3,22.0,26.3,0,4
2026-05-28,2026-05-28 16:05:00,16,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,2,18.8,18.5,37.3,4.0,22.4,0,4
2026-05-28,2026-05-28 16:12:00,16,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,2,19.6,26.6,46.2,2.0,18.8,0,4
2026-05-28,2026-05-28 16:32:00,16,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,7,19.6,15.3,34.9,2.0,19.6,0,4
2026-05-28,2026-05-28 16:35:00,16,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,11,21.4,30.1,51.5,7.0,19.6,0,4
2026-05-28,2026-05-28 16:43:00,16,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,8,22.5,19.6,42.1,11.0,21.4,0,4
2026-05-28,2026-05-28 16:48:00,16,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,6,22.2,26.6,48.8,8.0,22.5,0,4
2026-05-28,2026-05-28 16:57:00,16,3,Thursday,5,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,7,18.5,18.2,36.7,6.0,22.2,0,4
2026-05-29,2026-05-29 08:00:00,8,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,8,23.6,35.0,58.6,8.0,25.0,0,5
2026-05-29,2026-05-29 08:07:00,8,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,23,27.0,33.2,60.1,8.0,23.6,0,5
2026-05-29,2026-05-29 08:08:00,8,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,7,23.8,17.7,41.5,23.0,27.0,0,5
2026-05-29,2026-05-29 08:08:00,8,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,25,29.0,38.2,67.2,7.0,23.8,0,5
2026-05-29,2026-05-29 08:12:00,8,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,3,22.7,30.9,53.6,25.0,29.0,0,5
2026-05-29,2026-05-29 08:17:00,8,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,18,29.8,35.5,65.3,3.0,22.7,0,5
2026-05-29,2026-05-29 08:20:00,8,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,8,24.6,17.9,42.5,18.0,29.8,0,5
2026-05-29,2026-05-29 08:22:00,8,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,4,24.5,30.9,55.4,8.0,24.6,0,5
2026-05-29,2026-05-29 08:30:00,8,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,25,28.0,35.4,63.5,4.0,24.5,0,5
2026-05-29,2026-05-29 08:37:00,8,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,2,24.8,18.8,43.6,25.0,28.0,0,5
2026-05-29,2026-05-29 08:37:00,8,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,17,30.5,40.5,71.0,2.0,24.8,0,5
2026-05-29,2026-05-29 08:50:00,8,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,22,29.0,35.3,64.3,17.0,30.5,0,5
2026-05-29,2026-05-29 08:50:00,8,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,15,26.1,30.8,56.8,22.0,29.0,0,5
2026-05-29,2026-05-29 09:04:00,9,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,37,73.4,71.6,145.0,15.0,26.1,0,5
2026-05-29,2026-05-29 09:07:00,9,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,30,63.3,66.6,129.9,37.0,73.4,0,5
2026-05-29,2026-05-29 09:20:00,9,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,28,54.0,47.2,101.1,30.0,63.3,0,5
2026-05-29,2026-05-29 09:24:00,9,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,31,72.5,46.3,118.8,28.0,54.0,0,5
2026-05-29,2026-05-29 09:25:00,9,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,34,78.1,67.1,145.2,31.0,72.5,0,5
2026-05-29,2026-05-29 09:34:00,9,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,43,65.1,50.7,115.8,34.0,78.1,0,5
2026-05-29,2026-05-29 09:42:00,9,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,35,74.9,54.2,129.0,43.0,65.1,0,5
2026-05-29,2026-05-29 09:44:00,9,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,33,70.0,55.2,125.2,35.0,74.9,0,5
2026-05-29,2026-05-29 09:53:00,9,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,44,71.5,69.7,141.2,33.0,70.0,0,5
2026-05-29,2026-05-29 09:54:00,9,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,25,61.0,54.4,115.4,44.0,71.5,0,5
2026-05-29,2026-05-29 09:56:00,9,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,43,85.3,45.5,130.7,25.0,61.0,0,5
2026-05-29,2026-05-29 09:57:00,9,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,25,50.0,54.7,104.7,43.0,85.3,0,5
2026-05-29,2026-05-29 09:59:00,9,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,36,67.7,46.0,113.7,25.0,50.0,0,5
2026-05-29,2026-05-29 10:01:00,10,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,32,77.0,67.6,144.6,36.0,67.7,0,5
2026-05-29,2026-05-29 10:07:00,10,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,30,69.6,74.5,144.1,32.0,77.0,0,5
2026-05-29,2026-05-29 10:09:00,10,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,29,78.7,63.1,141.8,30.0,69.6,0,5
2026-05-29,2026-05-29 10:13:00,10,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,27,90.0,65.9,155.9,29.0,78.7,0,5
2026-05-29,2026-05-29 10:17:00,10,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,28,90.0,63.6,153.6,27.0,90.0,0,5
2026-05-29,2026-05-29 10:22:00,10,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,32,72.9,61.4,134.4,28.0,90.0,0,5
2026-05-29,2026-05-29 10:48:00,10,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,36,81.7,73.4,155.1,32.0,72.9,0,5
2026-05-29,2026-05-29 10:52:00,10,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,25,84.1,54.1,138.2,36.0,81.7,0,5
2026-05-29,2026-05-29 10:58:00,10,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,32,87.4,50.1,137.5,25.0,84.1,0,5
2026-05-29,2026-05-29 11:00:00,11,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,43,90.0,74.4,164.4,32.0,87.4,0,5
2026-05-29,2026-05-29 11:04:00,11,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,30,78.0,67.2,145.2,43.0,90.0,0,5
2026-05-29,2026-05-29 11:07:00,11,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,34,75.7,67.5,143.2,30.0,78.0,0,5
2026-05-29,2026-05-29 11:20:00,11,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,25,61.1,74.6,135.7,34.0,75.7,0,5
2026-05-29,2026-05-29 11:25:00,11,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,31,85.5,74.4,159.9,25.0,61.1,0,5
2026-05-29,2026-05-29 11:35:00,11,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,33,78.7,57.4,136.1,31.0,85.5,0,5
2026-05-29,2026-05-29 11:41:00,11,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,38,79.0,57.8,136.8,33.0,78.7,0,5
2026-05-29,2026-05-29 11:51:00,11,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,41,75.5,58.3,133.7,38.0,79.0,0,5
2026-05-29,2026-05-29 11:55:00,11,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,28,62.7,52.0,114.7,41.0,75.5,0,5
2026-05-29,2026-05-29 11:56:00,11,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,34,90.0,61.3,151.3,28.0,62.7,0,5
2026-05-29,2026-05-29 12:05:00,12,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,25,27.0,39.0,66.0,34.0,90.0,0,5
2026-05-29,2026-05-29 12:08:00,12,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,15,35.2,33.2,68.4,25.0,27.0,0,5
2026-05-29,2026-05-29 12:14:00,12,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,25,27.3,45.6,72.9,15.0,35.2,0,5
2026-05-29,2026-05-29 12:16:00,12,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,23,29.0,47.4,76.4,25.0,27.3,0,5
2026-05-29,2026-05-29 12:23:00,12,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,16,25.4,40.7,66.0,23.0,29.0,0,5
2026-05-29,2026-05-29 12:43:00,12,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,26,31.1,47.1,78.2,16.0,25.4,0,5
2026-05-29,2026-05-29 12:59:00,12,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,17,32.3,48.7,81.0,26.0,31.1,0,5
2026-05-29,2026-05-29 12:59:00,12,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,25,32.7,44.2,77.0,17.0,32.3,0,5
2026-05-29,2026-05-29 13:00:00,13,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,44,63.6,63.3,126.9,25.0,32.7,0,5
2026-05-29,2026-05-29 13:00:00,13,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,30,52.4,51.1,103.5,44.0,63.6,0,5
2026-05-29,2026-05-29 13:08:00,13,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,41,66.4,56.1,122.5,30.0,52.4,0,5
2026-05-29,2026-05-29 13:19:00,13,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,36,65.5,49.2,114.8,41.0,66.4,0,5
2026-05-29,2026-05-29 13:22:00,13,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,37,58.5,70.9,129.4,36.0,65.5,0,5
2026-05-29,2026-05-29 13:25:00,13,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,34,61.3,70.3,131.6,37.0,58.5,0,5
2026-05-29,2026-05-29 13:25:00,13,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,38,79.4,73.0,152.5,34.0,61.3,0,5
2026-05-29,2026-05-29 13:29:00,13,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,37,69.3,55.5,124.8,38.0,79.4,0,5
2026-05-29,2026-05-29 13:35:00,13,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,25,67.5,69.5,137.0,37.0,69.3,0,5
2026-05-29,2026-05-29 13:42:00,13,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,42,69.8,57.9,127.8,25.0,67.5,0,5
2026-05-29,2026-05-29 13:48:00,13,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,43,66.1,68.9,135.0,42.0,69.8,0,5
2026-05-29,2026-05-29 14:04:00,14,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,41,74.6,46.4,121.0,43.0,66.1,0,5
2026-05-29,2026-05-29 14:04:00,14,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,36,90.0,65.9,155.9,41.0,74.6,0,5
2026-05-29,2026-05-29 14:07:00,14,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,25,75.9,54.2,130.2,36.0,90.0,0,5
2026-05-29,2026-05-29 14:11:00,14,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,44,78.0,45.3,123.3,25.0,75.9,0,5
2026-05-29,2026-05-29 14:13:00,14,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,30,90.0,61.8,151.8,44.0,78.0,0,5
2026-05-29,2026-05-29 14:16:00,14,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,38,81.4,54.9,136.3,30.0,90.0,0,5
2026-05-29,2026-05-29 14:19:00,14,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,34,89.2,46.9,136.2,38.0,81.4,0,5
2026-05-29,2026-05-29 14:20:00,14,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,35,76.6,56.0,132.6,34.0,89.2,0,5
2026-05-29,2026-05-29 14:26:00,14,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,26,76.2,63.7,140.0,35.0,76.6,0,5
2026-05-29,2026-05-29 14:41:00,14,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,25,83.7,74.2,157.9,26.0,76.2,0,5
2026-05-29,2026-05-29 14:44:00,14,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,28,77.1,55.1,132.2,25.0,83.7,0,5
2026-05-29,2026-05-29 14:54:00,14,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,43,90.0,69.2,159.2,28.0,77.1,0,5
2026-05-29,2026-05-29 14:56:00,14,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,39,90.0,70.3,160.3,43.0,90.0,0,5
2026-05-29,2026-05-29 14:59:00,14,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,37,85.5,63.9,149.4,39.0,90.0,0,5
2026-05-29,2026-05-29 15:03:00,15,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,43,70.4,72.4,142.7,37.0,85.5,0,5
2026-05-29,2026-05-29 15:05:00,15,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,35,64.8,61.5,126.3,43.0,70.4,0,5
2026-05-29,2026-05-29 15:08:00,15,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,25,71.5,56.5,128.0,35.0,64.8,0,5
2026-05-29,2026-05-29 15:08:00,15,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,38,76.6,45.5,122.2,25.0,71.5,0,5
2026-05-29,2026-05-29 15:19:00,15,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,37,76.4,59.1,135.4,38.0,76.6,0,5
2026-05-29,2026-05-29 15:21:00,15,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,39,73.7,61.4,135.1,37.0,76.4,0,5
2026-05-29,2026-05-29 15:23:00,15,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,35,86.3,70.6,156.9,39.0,73.7,0,5
2026-05-29,2026-05-29 15:27:00,15,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,33,70.3,68.3,138.6,35.0,86.3,0,5
2026-05-29,2026-05-29 15:28:00,15,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,32,79.9,57.5,137.4,33.0,70.3,0,5
2026-05-29,2026-05-29 15:33:00,15,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,32,68.3,47.1,115.3,32.0,79.9,0,5
2026-05-29,2026-05-29 15:34:00,15,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,44,86.5,58.9,145.4,32.0,68.3,0,5
2026-05-29,2026-05-29 15:39:00,15,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,33,71.3,53.0,124.3,44.0,86.5,0,5
2026-05-29,2026-05-29 15:50:00,15,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,40,70.5,60.6,131.1,33.0,71.3,0,5
2026-05-29,2026-05-29 15:55:00,15,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,1,25,71.6,48.5,120.1,40.0,70.5,0,5
2026-05-29,2026-05-29 16:08:00,16,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,16,38.3,32.4,70.7,25.0,71.6,0,5
2026-05-29,2026-05-29 16:10:00,16,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,19,39.7,48.8,88.5,16.0,38.3,0,5
2026-05-29,2026-05-29 16:19:00,16,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,22,40.8,34.7,75.5,19.0,39.7,0,5
2026-05-29,2026-05-29 16:19:00,16,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,24,36.5,49.7,86.1,22.0,40.8,0,5
2026-05-29,2026-05-29 16:22:00,16,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,27,43.1,36.8,79.9,24.0,36.5,0,5
2026-05-29,2026-05-29 16:24:00,16,4,Friday,5,0.8660254037844387,-0.4999999999999998,1,0,0,1,0,27,43.0,46.2,89.2,27.0,43.1,0,5
